,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_achieved,currently_enrolled,why_not,region,province_x,_merge,subprovince code,province_y,subprovince
9866,2061130101,59,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9867,2061130101,60,4,female,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9868,2061130101,63,5,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9869,2061130101,68,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9870,2061130101,69,4,female,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9871,2061130104,6,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9872,2061130104,55,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9873,2061130104,56,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9874,2061130105,52,4,female,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9875,2061130107,52,8,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9876,2061130108,54,10,female,1,no,,no,6.0,urban,2,both,2061,Sindh,Hyderabad
9877,2061130109,52,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9878,2061130109,53,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9879,2061130111,52,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9880,2061130111,53,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9881,2061130111,54,5,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9882,2061130201,53,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9883,2061130203,52,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9884,2061130205,52,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9885,2061130205,53,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9886,2061130205,54,6,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9887,2061130210,55,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9888,2061130211,53,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9889,2061130211,54,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9890,2061130211,55,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9891,2061130211,56,6,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9892,2061130211,57,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9893,2061140102,53,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9894,2061140102,54,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9895,2061140102,55,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9896,2061140103,55,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9897,2061140103,56,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9898,2061140104,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9899,2061140104,53,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9900,2061140105,2,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9901,2061140105,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9902,2061140105,53,4,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9903,2061140111,54,10,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9904,2061140111,55,7,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9905,2061140201,52,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9906,2061140201,53,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9907,2061140203,56,10,female,1,no,,no,13.0,urban,2,both,2061,Sindh,Hyderabad
9908,2061140206,5,10,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9909,2061140206,53,9,male,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9910,2061140206,54,5,female,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9911,2061140206,55,4,female,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9912,2061140207,54,10,female,1,no,,no,13.0,urban,2,both,2061,Sindh,Hyderabad
9913,2061140209,55,9,female,1,no,,no,13.0,urban,2,both,2061,Sindh,Hyderabad
9914,2061140209,56,6,female,1,no,,no,13.0,urban,2,both,2061,Sindh,Hyderabad
9915,2061140211,52,7,female,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9916,2061140211,53,5,female,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9917,2061210101,53,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9918,2061210101,54,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9919,2061210101,55,5,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9920,2061210102,52,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9921,2061210105,2,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9922,2061210106,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9923,2061210108,52,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9924,2061210109,52,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9925,2061210109,53,6,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9926,2061210110,54,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9927,2061210112,52,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9928,2061210112,53,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9929,2061210112,54,5,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9930,2061210203,54,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9931,2061210203,55,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9932,2061210209,52,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9933,2061210210,54,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9934,2061210212,3,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9935,2061210212,55,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9936,2061220101,56,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9937,2061220102,55,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9938,2061220103,57,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9939,2061220104,54,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9940,2061220104,55,8,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9941,2061220104,56,6,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9942,2061220104,57,5,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9943,2061220105,3,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9944,2061220105,52,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9945,2061220106,52,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9946,2061220106,53,4,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9947,2061220107,52,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9948,2061220107,53,5,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9949,2061220109,6,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9950,2061220109,57,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9951,2061220111,55,6,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9952,2061220201,52,8,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9953,2061220203,55,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9954,2061220203,56,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9955,2061220203,57,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9956,2061220204,3,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9957,2061220205,52,7,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9958,2061220205,53,6,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9959,2061220205,54,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9960,2061220209,53,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9961,2061220211,52,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9962,2061220211,53,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9963,2061220211,54,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9964,2061220212,52,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9965,2061230102,3,10,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9966,2061230102,54,5,female,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9967,2061230103,53,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9968,2061230104,54,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9969,2061230105,53,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9970,2061230105,54,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9971,2061230105,55,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9972,2061230107,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9973,2061230107,53,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9974,2061230108,53,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9975,2061230108,54,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9976,2061230112,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9977,2061230112,53,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9978,2061230112,54,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9979,2061230202,52,6,male,1,no,,no,1.0,urban,2,both,2061,Sindh,Hyderabad
9980,2061230203,53,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9981,2061230203,54,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9982,2061230204,55,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9983,2061230207,52,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9984,2061230207,53,5,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9985,2061230212,2,10,male,1,no,,no,11.0,urban,2,both,2061,Sindh,Hyderabad
9986,2061240101,54,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9987,2061240201,53,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9988,2061240201,54,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9989,2061240202,2,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9990,2061240202,52,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9991,2061240202,53,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9992,2061240203,54,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9993,2061240203,55,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9994,2061240204,52,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9995,2061240204,53,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9996,2061240204,54,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
9997,2061240208,52,5,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9998,2061240210,52,6,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
9999,2061240211,52,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10000,2061240211,53,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10001,2061310102,52,6,female,1,no,,no,9.0,urban,2,both,2061,Sindh,Hyderabad
10002,2061310102,53,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
10003,2061310103,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10004,2061310103,53,7,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10005,2061310103,54,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10006,2061310105,2,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10007,2061310105,52,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10008,2061310105,53,5,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10009,2061310105,54,4,male,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
10010,2061310112,52,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10011,2061320102,52,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10012,2061320102,54,4,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10013,2061320105,52,4,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10014,2061320106,6,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10015,2061320106,56,9,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10016,2061320106,57,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10017,2061320106,58,6,female,1,no,,no,9.0,urban,2,both,2061,Sindh,Hyderabad
10018,2061320107,55,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10019,2061320107,56,8,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10020,2061320107,57,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10021,2061320111,53,4,female,1,no,,no,10.0,urban,2,both,2061,Sindh,Hyderabad
10022,2061330101,1,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10023,2061330102,52,5,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10024,2061330103,3,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10025,2061330110,53,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10026,2061340102,52,9,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10027,2061340102,53,7,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10028,2061340102,54,5,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10029,2061340107,52,10,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10030,2061340109,52,8,male,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10031,2061340110,54,7,male,1,no,,no,9.0,urban,2,both,2061,Sindh,Hyderabad
10032,2061340110,55,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10033,2061340111,53,10,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10034,2061340111,54,6,female,1,yes,,yes,,urban,2,both,2061,Sindh,Hyderabad
10035,2062010103,53,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10036,2062010103,54,8,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10037,2062010106,52,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10038,2062010106,53,5,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10039,2062010106,56,4,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10040,2062010109,54,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10041,2062010109,55,5,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10042,2062010109,57,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10043,2062010109,58,4,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10044,2062010110,52,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10045,2062010110,53,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10046,2062010111,2,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10047,2062010111,56,7,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10048,2062010111,57,5,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10049,2062010112,53,6,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10050,2062010112,54,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10051,2062010113,53,9,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10052,2062010113,54,6,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10053,2062010113,55,4,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10054,2062010114,52,6,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10055,2062010114,54,10,female,1,no,,no,7.0,rural,2,both,2062,Sindh,Jaccobabad 
10056,2062010114,55,8,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10057,2062010114,56,6,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10058,2062010116,52,8,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10059,2062010116,53,4,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10060,2062010202,52,6,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10061,2062010202,53,6,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10062,2062010202,54,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10063,2062010204,52,5,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10064,2062010205,55,6,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10065,2062010206,2,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10066,2062010206,54,8,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10067,2062010206,55,6,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10068,2062010206,56,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10069,2062010207,52,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10070,2062010207,53,4,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10071,2062010208,54,9,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10072,2062010208,55,7,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10073,2062010208,56,5,male,1,no,,no,9.0,rural,2,both,2062,Sindh,Jaccobabad 
10074,2062010209,52,10,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10075,2062010209,53,8,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10076,2062010209,54,6,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10077,2062010209,55,4,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10078,2062010210,53,9,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10079,2062010210,54,8,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10080,2062010210,55,4,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10081,2062010211,54,9,female,1,yes,5.0,no,,rural,2,both,2062,Sindh,Jaccobabad 
10082,2062010211,57,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10083,2062010211,58,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10084,2062010211,59,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10085,2062010211,60,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10086,2062010212,52,10,female,1,no,,no,8.0,rural,2,both,2062,Sindh,Jaccobabad 
10087,2062010212,53,9,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10088,2062010212,54,8,male,1,no,,no,9.0,rural,2,both,2062,Sindh,Jaccobabad 
10089,2062010212,55,6,female,1,no,,no,8.0,rural,2,both,2062,Sindh,Jaccobabad 
10090,2062010212,56,5,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10091,2062010213,55,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10092,2062010213,56,7,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10093,2062010214,54,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10094,2062010214,58,5,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10095,2062010214,59,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10096,2062010215,52,5,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10097,2062010215,53,4,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10098,2062020101,54,7,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10099,2062020101,55,5,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10100,2062020102,4,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10101,2062020102,52,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10102,2062020102,53,9,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10103,2062020102,54,4,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10104,2062020102,56,5,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10105,2062020103,52,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10106,2062020106,53,9,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10107,2062020106,54,6,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10108,2062020106,58,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10109,2062020106,59,8,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10110,2062020106,60,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10111,2062020107,53,9,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10112,2062020107,54,7,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10113,2062020108,52,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10114,2062020108,53,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10115,2062020110,2,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10116,2062020111,4,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10117,2062020113,52,10,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10118,2062020113,53,8,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10119,2062020113,54,6,female,1,no,,no,9.0,rural,2,both,2062,Sindh,Jaccobabad 
10120,2062020113,55,4,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10121,2062020115,52,4,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10122,2062020116,54,8,female,1,no,,no,6.0,rural,2,both,2062,Sindh,Jaccobabad 
10123,2062020116,55,6,female,1,no,,no,6.0,rural,2,both,2062,Sindh,Jaccobabad 
10124,2062020116,56,5,male,1,no,,no,6.0,rural,2,both,2062,Sindh,Jaccobabad 
10125,2062020201,2,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10126,2062020201,53,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10127,2062020201,54,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10128,2062020201,55,5,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10129,2062020202,52,6,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10130,2062020203,3,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10131,2062020204,53,9,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10132,2062020204,54,8,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10133,2062020204,55,6,female,1,no,,no,7.0,rural,2,both,2062,Sindh,Jaccobabad 
10134,2062020205,2,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10135,2062020205,52,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10136,2062020205,53,7,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10137,2062020205,54,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10138,2062020205,55,4,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10139,2062020207,53,8,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10140,2062020207,54,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10141,2062020207,55,4,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10142,2062020208,4,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10143,2062020208,52,7,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10144,2062020208,53,6,female,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10145,2062020208,54,4,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10146,2062020209,55,4,female,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10147,2062020210,4,10,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
10148,2062020211,53,10,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10149,2062020214,53,8,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10150,2062020214,54,4,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10151,2062020215,53,7,female,1,no,,no,2.0,rural,2,both,2062,Sindh,Jaccobabad 
10152,2062020216,4,10,male,1,no,,no,5.0,rural,2,both,2062,Sindh,Jaccobabad 
10153,2062020216,52,8,female,1,no,,no,1.0,rural,2,both,2062,Sindh,Jaccobabad 
10154,2062030101,53,9,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10155,2062030101,54,7,female,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10156,2062030101,55,5,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10157,2062030102,52,6,male,1,no,,no,11.0,rural,2,both,2062,Sindh,Jaccobabad 
10158,2062030102,53,4,male,1,no,,no,10.0,rural,2,both,2062,Sindh,Jaccobabad 
10159,2062030104,54,9,male,1,yes,,yes,,rural,2,both,2062,Sindh,Jaccobabad 
